Participant,Age,NineEnd,EndDigit,Happy,Married,Children,Gender,LiveParents,Employed,Meaning
180,25,0,5,2,6,0,1,1,3,2
182,35,0,5,2,1,3,2,2,5,2
183,50,0,0,2,1,4,2,2,4,3
187,31,0,1,1,1,3,1,2,3,3
188,43,0,3,2,1,5,1,2,3,2
190,54,0,4,2,1,7,1,2,4,2
191,47,0,7,1,1,5,2,2,5,1
192,53,0,3,2,1,7,2,2,5,2
194,28,0,8,2,1,3,1,2,3,2
195,35,0,5,2,1,7,2,2,5,4
197,34,0,4,2,1,4,2,2,5,2
198,35,0,5,2,6,0,1,1,3,2
199,38,0,8,1,1,5,2,2,5,2
200,56,0,6,2,2,4,1,1,3,2
202,54,0,4,2,5,4,2,2,5,2
203,30,0,0,2,6,0,1,1,3,2
204,27,0,7,2,2,3,2,2,5,2
205,40,0,0,2,2,4,2,2,5,2
207,49,9,9,2,2,4,1,1,3,2
208,30,0,0,2,1,2,1,1,3,3
211,39,9,9,2,6,0,2,2,2,2
212,40,0,0,2,1,4,2,1,1,3
214,26,0,6,2,6,0,1,1,1,3
215,49,9,9,2,1,6,2,2,3,3
216,50,0,0,2,6,0,2,2,3,2
218,51,0,1,2,1,1,1,1,1,4
222,26,0,6,2,1,0,1,1,1,3
223,29,9,9,1,1,2,2,2,5,4
225,33,0,3,1,6,0,1,1,3,4
226,47,0,7,2,1,3,1,1,1,3
227,58,0,8,2,4,8,1,2,4,3
230,38,0,8,1,1,1,2,2,3,4
231,34,0,4,2,1,6,2,2,5,3
234,46,0,6,1,1,2,2,2,5,4
238,33,0,3,1,6,0,2,1,1,4
239,29,9,9,2,1,1,2,1,1,3
241,47,0,7,1,1,3,1,2,3,4
242,53,0,3,1,6,0,1,2,1,4
243,35,0,5,2,6,0,1,1,1,4
244,27,0,7,2,6,0,2,1,1,4
247,39,9,9,2,1,1,1,2,1,3
248,44,0,4,2,1,3,2,2,5,3
249,47,0,7,1,1,4,2,2,5,3
250,32,0,2,2,1,1,2,1,5,4
251,55,0,5,2,1,5,2,2,5,2
252,26,0,6,2,1,0,1,2,1,4
253,44,0,4,2,1,4,1,2,3,3
257,55,0,5,2,1,4,2,2,5,4
258,41,0,1,2,1,3,1,2,1,3
259,40,0,0,2,1,2,1,1,1,3
260,38,0,8,2,1,2,2,2,5,2
261,41,0,1,2,1,7,2,2,5,2
262,53,0,3,1,1,6,1,2,1,2
263,38,0,8,2,1,0,1,2,1,2
264,56,0,6,2,1,6,1,2,4,3
265,33,0,3,2,6,0,1,1,1,3
266,45,0,5,2,6,0,1,2,7,2
267,40,0,0,2,1,1,2,2,5,2
268,47,0,7,2,1,2,1,2,1,3
270,47,0,7,2,1,3,2,1,5,4
271,35,0,5,2,1,4,1,2,1,3
272,43,0,3,2,1,3,2,2,5,4
273,41,0,1,1,1,2,1,2,1,4
274,52,0,2,2,1,2,1,2,3,4
275,34,0,4,2,1,5,2,2,5,4
276,46,0,6,1,1,2,2,2,5,4
277,58,0,8,3,1,3,2,1,5,4
278,38,0,8,2,1,4,2,2,5,4
279,33,0,3,2,6,0,2,2,5,4
280,50,0,0,2,1,3,2,2,5,4
281,39,9,9,2,1,1,2,2,1,4
283,25,0,5,2,6,0,2,1,1,4
285,26,0,6,1,6,0,1,1,1,3
287,30,0,0,2,1,4,2,2,5,4
289,29,9,9,2,1,4,2,1,5,4
292,26,0,6,3,6,0,1,1,3,4
296,36,0,6,1,1,2,1,2,1,3
298,30,0,0,2,1,2,1,2,1,3
303,33,0,3,1,1,2,2,2,5,2
304,28,0,8,2,6,0,1,1,1,3
305,30,0,0,2,1,3,2,2,1,3
307,31,0,1,2,1,3,1,2,1,4
308,54,0,4,1,6,0,1,1,1,4
309,29,9,9,2,6,0,2,1,3,4
312,27,0,7,1,1,3,2,2,5,4
313,29,9,9,2,6,0,2,1,7,4
316,35,0,5,2,6,0,2,1,3,4
317,34,0,4,1,6,0,1,1,3,4
318,35,0,5,1,1,1,1,2,3,4
319,48,0,8,2,1,1,2,2,5,3
320,29,9,9,2,6,0,1,2,1,4
322,26,0,6,2,1,1,2,1,1,4
323,52,0,2,2,1,2,1,2,4,3
324,28,0,8,2,1,1,2,1,1,3
325,35,0,5,1,1,4,2,1,5,4
327,25,0,5,2,6,0,2,2,1,3
328,40,0,0,1,3,0,2,1,1,4
329,50,0,0,2,1,4,2,2,5,3
330,36,0,6,2,1,3,2,2,5,4
331,26,0,6,2,6,0,1,1,1,2
333,35,0,5,2,1,2,1,2,1,4
334,25,0,5,2,6,0,1,1,1,3
336,40,0,0,1,1,3,1,2,1,3
337,45,0,5,2,1,4,1,2,3,3
339,42,0,2,2,1,4,2,2,3,3
341,35,0,5,2,1,1,2,2,5,2
342,27,0,7,2,6,0,2,1,1,2
346,56,0,6,2,1,4,1,2,1,2
347,61,0,1,2,1,4,1,1,2,3
348,52,0,2,2,1,5,2,2,5,3
349,34,0,4,2,1,1,1,2,1,3
350,25,0,5,2,6,0,1,2,1,3
351,25,0,5,2,1,1,2,2,1,3
353,36,0,6,2,1,0,2,2,1,3
357,30,0,0,2,1,2,2,2,5,3
358,36,0,6,2,1,3,1,2,1,3
359,57,0,7,2,1,4,2,2,4,3
361,50,0,0,2,1,3,1,2,3,4
362,48,0,8,2,1,3,2,2,5,3
363,35,0,5,2,1,3,1,1,1,3
364,25,0,5,2,6,0,1,1,1,2
365,30,0,0,2,1,2,1,1,1,3
366,26,0,6,2,1,2,2,2,5,3
367,46,0,6,2,1,3,1,2,1,4
368,46,0,6,2,1,4,1,2,1,2
369,39,9,9,2,1,2,2,2,1,4
371,30,0,0,1,1,3,2,2,5,3
372,32,0,2,2,1,1,2,2,5,3
373,50,0,0,2,1,5,2,2,5,3
374,55,0,5,2,1,5,1,2,4,3
375,44,0,4,2,1,5,2,2,1,3
376,26,0,6,2,6,0,2,2,1,3
377,29,9,9,2,1,2,1,1,1,3
381,40,0,0,2,1,2,1,2,1,3
383,29,9,9,2,6,0,1,2,1,3
384,38,0,8,2,1,2,1,2,1,3
385,31,0,1,2,6,0,1,1,1,2
386,29,9,9,2,6,0,1,1,1,3
389,49,9,9,2,4,2,2,2,5,2
390,40,0,0,1,1,5,2,2,5,3
392,40,0,0,1,1,3,2,2,5,3
394,34,0,4,1,6,0,2,2,1,3
395,29,9,9,1,1,1,2,2,1,3
399,46,0,6,2,1,1,2,2,3,3
400,29,9,9,1,1,0,1,2,1,4
402,30,0,0,1,1,0,1,2,1,3
403,58,0,8,1,1,2,2,2,5,3
404,41,0,1,2,1,3,2,2,5,3
406,40,0,0,1,1,4,1,2,1,3
409,39,9,9,1,1,1,1,2,1,3
410,28,0,8,2,1,3,2,2,5,3
411,52,0,2,1,1,3,1,2,1,3
413,49,9,9,2,1,4,1,2,3,3
417,36,0,6,2,4,1,2,2,1,3
419,40,0,0,2,1,2,1,2,3,3
421,46,0,6,2,1,4,2,1,1,3
422,37,0,7,2,1,2,1,1,1,2
423,25,0,5,2,6,0,1,1,6,3
426,27,0,7,1,1,2,2,1,1,3
427,31,0,1,1,4,1,2,1,1,3
429,27,0,7,1,6,0,1,1,1,2
431,36,0,6,2,3,1,1,2,3,3
432,32,0,2,2,1,0,1,1,1,2
433,38,0,8,1,1,2,2,1,1,3
434,34,0,4,1,1,1,1,1,2,3
435,42,0,2,1,1,5,2,1,1,3
436,53,0,3,1,1,5,1,2,7,3
437,42,0,2,1,1,5,1,2,1,3
439,26,0,6,1,6,0,2,1,1,2
440,34,0,4,1,1,6,2,1,1,3
444,46,0,6,1,1,4,2,2,1,3
445,53,0,3,1,1,7,2,2,5,3
446,28,0,8,1,1,4,2,2,5,2
447,33,0,3,1,1,2,2,2,1,2
448,43,0,3,2,1,8,2,2,3,3
449,49,9,9,2,1,7,2,2,5,1
451,45,0,5,2,1,4,2,2,1,2
452,34,0,4,2,1,3,1,2,1,3
453,52,0,2,2,1,3,2,2,5,2
454,39,9,9,1,1,7,2,2,5,2
455,25,0,5,1,6,0,1,1,1,2
457,38,0,8,1,1,4,1,2,1,2
458,31,0,1,1,1,1,1,2,1,1
459,47,0,7,1,1,3,1,2,1,2
462,44,0,4,1,1,3,1,2,1,1
464,25,0,5,2,6,0,1,1,1,2
466,29,9,9,2,6,0,1,1,3,2
467,28,0,8,1,1,1,1,1,1,3
468,40,0,0,2,6,0,2,1,1,3
469,35,0,5,2,1,3,2,2,1,3
472,59,9,9,2,1,5,1,1,3,3
473,26,0,6,2,6,0,2,1,1,3
474,42,0,2,1,1,3,1,2,1,3
476,25,0,5,1,1,1,2,2,1,3
477,39,9,9,2,1,5,1,2,1,3
478,45,0,5,2,1,2,1,2,1,3
479,38,0,8,2,1,2,2,2,5,3
480,33,0,3,1,1,3,2,2,5,4
481,28,0,8,2,1,5,1,2,1,3
482,34,0,4,1,6,0,1,2,1,4
483,39,9,9,1,1,1,1,2,1,3
484,45,0,5,1,1,7,2,2,1,3
485,51,0,1,1,1,2,1,2,1,3
486,32,0,2,2,1,3,2,2,1,3
487,40,0,0,1,1,2,2,2,5,4
489,41,0,1,1,1,2,1,1,1,3
490,36,0,6,1,6,0,1,1,2,3
492,40,0,0,2,1,2,1,2,1,3
499,29,9,9,2,1,0,1,2,1,2
500,34,0,4,2,6,0,1,2,1,3
502,26,0,6,2,1,1,2,1,5,3
503,30,0,0,2,1,1,2,2,5,3
504,45,0,5,2,1,1,1,2,1,3
505,40,0,0,2,6,0,1,1,1,3
508,34,0,4,2,1,1,2,2,5,3
509,37,0,7,2,1,3,2,2,3,3
511,58,0,8,2,1,4,1,2,3,3
512,50,0,0,2,1,3,1,2,1,4
514,32,0,2,1,1,3,1,2,1,4
515,37,0,7,1,1,3,1,2,1,3
517,26,0,6,1,6,0,1,2,3,4
518,38,0,8,2,1,2,2,2,5,4
520,26,0,6,1,6,0,2,2,1,4
522,30,0,0,1,1,1,2,2,5,4
524,38,0,8,2,1,4,2,2,5,4
525,28,0,8,2,6,0,2,1,3,4
527,44,0,4,1,1,8,1,2,3,4
528,36,0,6,1,4,3,1,1,1,3
529,33,0,3,1,6,0,2,1,1,4
530,28,0,8,2,1,3,2,2,5,3
531,48,0,8,1,1,4,1,2,3,3
532,34,0,4,1,1,2,2,1,5,2
534,25,0,5,1,6,0,1,1,2,3
537,37,0,7,1,1,3,2,2,3,3
538,46,0,6,1,1,4,1,2,1,4
539,44,0,4,1,1,7,2,2,3,3
540,42,0,2,1,1,4,1,2,4,3
541,55,0,5,1,1,5,1,2,4,4
543,53,0,3,1,5,3,1,2,3,4
544,33,0,3,2,1,2,2,2,3,4
545,38,0,8,1,1,3,2,2,5,3
546,54,0,4,1,5,8,2,2,5,4
547,33,0,3,1,1,2,1,2,1,4
548,49,9,9,1,1,5,2,2,5,3
552,33,0,3,1,1,1,1,2,1,3
553,25,0,5,2,6,0,1,2,1,3
554,40,0,0,2,1,1,2,2,1,4
555,40,0,0,1,6,0,2,2,1,4
556,29,9,9,2,1,1,1,2,2,4
557,35,0,5,2,1,0,2,2,1,3
558,50,0,0,2,1,5,2,2,1,3
559,44,0,4,3,1,3,2,2,1,4
560,44,0,4,2,1,0,1,2,1,3
561,47,0,7,2,1,0,2,2,1,3
562,26,0,6,2,1,1,1,2,1,3
564,35,0,5,1,1,0,1,2,1,2
566,42,0,2,2,1,5,2,2,5,2
567,59,9,9,2,1,3,1,2,1,3
568,35,0,5,1,1,1,2,2,1,3
570,55,0,5,2,1,2,1,2,1,2
571,30,0,0,2,1,2,2,2,7,3
574,29,9,9,2,1,1,2,2,3,3
576,34,0,4,2,1,2,1,1,1,4
577,46,0,6,2,6,0,1,1,1,4
578,29,9,9,2,5,0,2,2,7,4
579,29,9,9,1,1,4,2,2,1,4
580,29,9,9,1,3,2,2,2,1,4
581,38,0,8,1,1,4,1,2,1,4
582,44,0,4,1,1,3,2,2,2,4
584,34,0,4,1,1,1,1,2,1,4
585,25,0,5,1,6,0,2,2,1,4
587,46,0,6,1,1,4,2,2,1,4
588,29,9,9,1,6,0,1,2,1,4
591,36,0,6,1,1,2,1,2,1,4
593,27,0,7,2,1,0,1,2,1,4
596,45,0,5,1,1,4,2,2,1,4
597,39,9,9,2,1,1,1,2,2,2
598,44,0,4,1,1,1,1,2,1,2
600,50,0,0,1,1,4,2,2,1,4
601,55,0,5,1,6,0,2,2,1,4
607,29,9,9,1,6,0,2,1,1,3
608,39,9,9,2,5,0,2,1,1,3
611,50,0,0,1,1,3,1,1,7,2
612,51,0,1,2,1,6,1,1,7,2
613,36,0,6,2,1,2,2,2,1,3
614,41,0,1,1,1,3,2,1,2,3
615,28,0,8,1,1,0,1,1,1,2
616,39,9,9,1,1,2,1,1,1,2
617,34,0,4,1,1,2,1,1,1,3
618,47,0,7,2,1,5,1,1,1,3
620,28,0,8,1,1,0,1,1,1,3
623,33,0,3,2,1,2,2,1,1,2
625,35,0,5,1,1,4,2,1,1,2
626,27,0,7,1,1,2,2,1,1,3
628,29,9,9,2,1,2,1,2,1,3
630,40,0,0,2,1,0,2,2,1,3
631,46,0,6,2,1,1,2,2,1,3
633,29,9,9,1,6,0,2,2,1,3
634,35,0,5,2,1,4,1,2,5,3
637,44,0,4,1,1,3,1,2,1,2
638,27,0,7,2,6,0,2,2,1,3
641,43,0,3,3,1,4,2,2,1,4
642,30,0,0,2,6,0,1,2,1,2
643,38,0,8,2,1,2,1,2,3,2
646,39,9,9,2,1,4,1,2,1,2
647,34,0,4,2,1,2,1,2,1,3
648,26,0,6,2,6,0,1,2,6,2
649,30,0,0,2,1,1,2,2,1,3
650,38,0,8,3,1,3,2,2,3,4
651,29,9,9,2,6,0,1,1,1,3
652,35,0,5,2,6,0,1,2,1,3
653,54,0,4,2,1,2,2,2,1,3
656,37,0,7,2,1,5,2,2,5,4
657,38,0,8,2,1,2,2,1,3,3
658,30,0,0,2,1,4,2,1,5,3
659,44,0,4,2,1,4,1,2,1,3
660,32,0,2,1,1,5,2,1,3,4
661,34,0,4,1,1,4,2,2,3,3
662,40,0,0,1,1,3,2,2,1,2
663,46,0,6,1,1,5,1,2,1,4
665,37,0,7,2,1,5,1,2,5,3
666,33,0,3,1,1,5,2,1,5,3
667,27,0,7,2,1,4,2,1,5,4
668,36,0,6,2,2,4,2,2,1,3
669,32,0,2,1,1,2,1,2,1,4
670,44,0,4,1,1,2,2,2,5,4
671,35,0,5,2,1,7,1,2,3,4
672,38,0,8,1,1,6,2,2,5,3
676,40,0,0,1,1,4,2,2,2,4
677,29,9,9,2,1,1,2,1,5,4
679,25,0,5,3,6,0,1,1,1,3
680,25,0,5,2,6,0,1,1,1,2
682,30,0,0,2,6,0,1,2,1,3
683,29,9,9,2,6,0,1,2,1,3
684,43,0,3,3,1,3,1,2,1,3
686,41,0,1,2,1,5,1,2,3,3
687,25,0,5,1,6,0,2,1,6,3
688,36,0,6,2,6,0,1,2,1,3
689,40,0,0,2,2,1,2,2,1,2
691,25,0,5,2,6,0,1,1,1,3
693,25,0,5,2,6,0,2,1,1,3
694,35,0,5,2,6,0,1,1,7,2
695,26,0,6,2,6,0,1,1,7,2
696,44,0,4,2,5,4,1,1,1,3
698,25,0,5,2,6,0,2,2,6,3
699,36,0,6,3,1,2,1,2,1,3
725,28,0,8,1,6,0,1,1,1,4
727,25,0,5,1,6,0,2,2,1,3
728,45,0,5,2,6,0,1,1,1,1
730,33,0,3,3,1,1,1,2,1,4
731,27,0,7,2,6,0,1,1,1,4
732,50,0,0,2,6,0,1,1,1,2
739,29,9,9,2,1,1,2,2,1,4
741,35,0,5,1,6,0,1,1,1,3
742,38,0,8,2,6,0,2,2,5,2
745,44,0,4,1,1,8,1,2,1,3
747,32,0,2,1,1,2,2,2,5,3
748,32,0,2,2,1,2,2,2,5,3
749,34,0,4,2,1,3,2,2,1,3
750,37,0,7,2,1,5,2,2,1,4
751,29,9,9,2,1,3,2,2,2,3
752,36,0,6,2,1,3,1,2,1,3
753,25,0,5,2,6,0,1,1,7,3
754,31,0,1,2,1,1,2,2,1,4
755,44,0,4,2,1,3,2,2,5,3
756,44,0,4,2,1,3,1,2,1,4
757,30,0,0,1,1,1,1,2,2,2
758,30,0,0,2,1,0,2,2,1,3
759,25,0,5,2,6,0,2,1,5,3
761,31,0,1,2,1,2,2,2,1,4
763,30,0,0,2,1,3,2,2,2,2
764,34,0,4,3,1,2,1,2,1,3
765,45,0,5,2,1,5,1,2,2,3
766,36,0,6,1,1,3,2,2,1,3
767,45,0,5,1,1,2,2,1,1,4
768,49,9,9,3,1,2,2,2,1,4
769,43,0,3,2,1,4,1,2,1,3
770,46,0,6,2,1,2,1,2,3,3
771,28,0,8,2,6,0,2,1,1,3
773,59,9,9,1,1,2,1,2,4,3
775,47,0,7,3,1,2,1,2,3,3
776,52,0,2,1,1,6,2,2,4,3
777,38,0,8,1,1,2,2,2,5,3
778,38,0,8,1,1,4,2,2,1,3
779,54,0,4,2,1,1,2,2,5,4
780,40,0,0,1,1,2,1,2,1,3
781,49,9,9,1,1,7,1,2,3,2
782,25,0,5,1,6,0,2,2,1,2
783,56,0,6,2,1,3,1,2,3,3
784,58,0,8,2,6,0,1,2,4,2
785,59,9,9,3,1,3,1,2,4,3
786,52,0,2,3,1,2,1,1,3,1
787,48,0,8,3,1,5,1,2,3,3
789,29,9,9,2,1,1,2,2,5,3
790,46,0,6,2,1,0,1,2,7,4
792,37,0,7,3,1,4,1,2,1,4
794,49,9,9,2,1,4,1,2,1,3
796,33,0,3,3,6,0,1,1,1,3
797,54,0,4,2,1,1,1,2,1,3
798,34,0,4,2,1,4,1,2,1,4
807,49,9,9,2,3,4,2,2,1,3
809,27,0,7,2,1,1,2,2,1,3
810,59,9,9,2,2,3,1,2,7,1
811,37,0,7,1,1,3,2,2,5,2
812,54,0,4,3,3,3,1,2,3,2
813,55,0,5,3,3,8,1,2,3,2
816,30,0,0,2,1,1,1,1,1,3
817,26,0,6,3,6,0,1,2,1,4
818,30,0,0,2,6,0,1,1,1,2
819,36,0,6,2,1,4,1,2,3,4
820,33,0,3,3,1,2,1,2,1,4
821,49,9,9,2,1,3,2,2,5,4
822,54,0,4,2,1,1,2,2,5,3
823,54,0,4,2,1,7,2,2,5,3
824,39,9,9,3,1,5,2,2,2,3
825,47,0,7,3,3,2,2,1,5,2
826,45,0,5,2,1,3,1,1,3,2
827,27,0,7,2,6,0,1,1,1,3
828,47,0,7,2,1,5,2,2,3,2
829,45,0,5,3,1,3,1,2,5,3
830,31,0,1,2,6,0,1,1,2,2
831,33,0,3,2,1,1,1,2,1,2
832,47,0,7,2,1,3,2,2,1,2
833,31,0,1,2,1,1,1,1,1,2
836,38,0,8,3,2,0,2,2,1,3
837,32,0,2,2,1,2,2,2,5,3
838,45,0,5,2,1,3,2,1,5,3
839,38,0,8,3,1,1,2,2,1,4
840,33,0,3,4,1,1,2,2,1,4
841,36,0,6,1,6,0,2,1,1,3
842,39,9,9,2,1,2,2,2,5,3
843,52,0,2,2,1,4,1,2,1,4
844,58,0,8,2,1,5,2,2,4,4
848,33,0,3,2,1,3,1,2,1,3
849,43,0,3,2,1,5,2,2,5,2
852,33,0,3,2,3,2,2,1,5,3
853,31,0,1,2,1,4,2,2,5,3
854,44,0,4,2,1,4,1,2,4,2
857,40,0,0,2,1,3,2,2,5,3
858,34,0,4,2,1,4,1,2,1,3
859,27,0,7,2,1,2,2,1,5,3
861,42,0,2,2,1,4,2,1,5,2
862,26,0,6,2,1,2,2,2,5,3
863,44,0,4,2,1,3,1,2,1,2
864,44,0,4,2,1,4,2,1,5,2
867,26,0,6,2,1,1,2,1,5,3
871,42,0,2,2,1,3,1,1,1,2
872,43,0,3,2,1,5,1,2,1,3
873,26,0,6,2,6,0,1,1,1,3
874,48,0,8,2,1,4,1,2,1,4
875,36,0,6,2,1,3,2,2,5,4
876,59,9,9,2,1,6,1,2,4,1
879,32,0,2,2,6,0,2,2,1,3
880,25,0,5,2,6,0,1,1,1,4
882,28,0,8,2,6,0,2,1,1,3
883,36,0,6,2,1,4,2,2,3,4
885,26,0,6,2,6,0,1,1,1,4
886,29,9,9,2,6,0,2,1,1,4
887,52,0,2,2,1,4,1,2,1,4
890,55,0,5,2,1,5,2,2,1,3
891,26,0,6,2,6,0,1,1,1,4
892,59,9,9,2,1,8,1,2,3,3
893,25,0,5,2,6,0,2,1,1,3
894,50,0,0,2,6,0,2,2,1,4
896,52,0,2,2,1,4,2,2,1,4
897,36,0,6,2,1,5,2,2,1,4
900,41,0,1,2,4,1,2,2,5,4
904,31,0,1,2,1,1,2,2,5,3
905,27,0,7,2,1,1,2,2,1,2
909,34,0,4,3,1,1,1,2,3,2
910,38,0,8,2,1,3,2,2,3,3
911,27,0,7,1,1,2,2,2,5,4
913,27,0,7,2,1,3,1,1,1,3
914,32,0,2,3,1,1,2,2,5,2
915,41,0,1,2,1,3,1,2,1,2
916,33,0,3,2,1,2,1,2,1,2
917,38,0,8,2,1,4,1,2,3,4
921,39,9,9,2,1,2,1,2,3,3
923,40,0,0,2,1,3,1,1,1,2
924,38,0,8,1,1,4,2,1,5,1
927,27,0,7,3,1,2,2,1,1,3
928,35,0,5,2,6,0,1,2,1,2
929,26,0,6,2,6,0,2,1,1,4
930,40,0,0,2,1,5,1,1,1,2
931,35,0,5,2,1,3,1,2,1,1
932,48,0,8,1,1,3,1,2,1,2
935,45,0,5,3,1,3,2,2,1,2
937,25,0,5,2,6,0,1,2,1,2
939,27,0,7,3,6,0,2,1,1,3
940,32,0,2,1,1,5,2,1,1,2
941,52,0,2,2,1,2,1,2,1,1
943,45,0,5,2,1,5,2,1,1,1
944,43,0,3,2,1,6,1,2,1,2
945,53,0,3,2,1,5,1,1,1,2
946,40,0,0,2,1,4,2,1,5,2
947,56,0,6,2,1,4,2,2,5,2
948,44,0,4,1,1,3,2,2,7,4
949,41,0,1,1,1,2,1,2,1,3
950,40,0,0,2,1,3,1,2,1,3
951,36,0,6,2,1,3,2,2,5,4
952,38,0,8,2,1,3,2,2,7,3
953,35,0,5,2,1,2,1,2,1,3
954,36,0,6,2,1,2,1,2,1,3
961,56,0,6,1,5,8,2,2,4,4
962,55,0,5,2,1,4,1,2,4,3
963,31,0,1,2,1,4,2,2,1,4
964,30,0,0,2,2,0,1,2,1,3
965,30,0,0,2,1,3,2,2,5,2
966,34,0,4,1,3,2,1,2,1,3
967,50,0,0,1,1,5,1,2,4,3
968,46,0,6,2,1,3,2,2,4,2
969,50,0,0,1,1,4,1,2,3,3
970,48,0,8,1,1,3,2,2,1,2
971,26,0,6,3,1,1,2,2,1,4
972,25,0,5,2,1,2,2,2,1,3
975,28,0,8,2,1,3,1,2,1,2
976,44,0,4,2,1,5,1,2,1,3
977,38,0,8,1,6,0,2,2,5,2
978,49,9,9,2,1,1,2,2,5,3
979,27,0,7,2,1,2,2,2,1,3
980,31,0,1,2,1,2,1,2,1,2
981,40,0,0,2,1,1,2,2,5,3
985,44,0,4,2,1,3,1,2,1,3
986,25,0,5,2,1,1,2,2,5,3
987,37,0,7,2,1,2,2,2,5,3
988,36,0,6,2,1,2,1,2,1,3
991,40,0,0,2,1,1,2,2,5,3
992,45,0,5,2,1,1,1,2,1,3
993,31,0,1,2,1,2,2,2,1,3
994,34,0,4,2,1,2,1,2,1,3
997,45,0,5,2,1,2,2,1,1,4
999,48,0,8,2,1,3,2,2,5,2
1000,25,0,5,2,1,2,2,1,5,3
1001,34,0,4,2,1,2,1,1,1,3
1002,39,9,9,1,1,4,1,2,1,2
1004,36,0,6,2,1,3,1,2,1,1
1005,50,0,0,2,5,6,1,2,4,3
1006,34,0,4,1,1,2,1,2,1,2
1007,27,0,7,2,1,2,1,1,1,2
1009,29,9,9,1,1,1,2,2,1,1
1010,49,9,9,1,1,3,1,2,1,2
1011,40,0,0,2,1,3,2,1,5,2
1017,34,0,4,2,1,0,1,2,1,3
1018,44,0,4,1,1,4,2,2,5,2
1020,50,0,0,2,1,4,1,1,3,3
1021,46,0,6,1,1,2,2,2,3,2
1022,45,0,5,1,1,3,2,2,3,1
1024,25,0,5,1,6,0,1,1,1,1
1025,41,0,1,1,1,4,2,2,1,3
1027,50,0,0,1,1,1,1,2,3,4
1028,56,0,6,1,1,1,1,2,4,2
1029,33,0,3,1,6,0,1,2,3,2
1030,28,0,8,2,1,2,2,2,3,3
1031,39,9,9,1,1,3,2,2,5,3
1032,34,0,4,2,6,0,1,2,3,1
1034,30,0,0,2,1,2,2,2,1,2
1036,29,9,9,2,1,2,1,2,1,3
1038,33,0,3,1,1,3,1,2,1,3
1039,39,9,9,1,1,1,1,1,1,2
1040,55,0,5,1,1,4,2,2,5,3
1041,28,0,8,2,1,2,2,2,5,2
1042,41,0,1,3,1,7,1,2,2,2
1043,34,0,4,2,2,2,2,2,5,2
1045,38,0,8,1,1,0,1,1,1,2
1046,34,0,4,2,6,0,1,2,7,2
1047,45,0,5,2,2,2,1,1,3,2
1049,54,0,4,1,1,4,1,2,3,2
1052,25,0,5,2,2,0,2,1,1,3
1053,44,0,4,1,1,3,2,2,5,2
1054,28,0,8,2,2,1,1,1,3,3
1056,29,9,9,2,1,3,1,1,3,2
1058,39,9,9,2,1,2,2,2,5,2
1059,47,0,7,1,1,3,2,2,5,2
1060,53,0,3,2,1,4,2,2,5,2
1061,42,0,2,2,1,4,2,2,5,3
1062,37,0,7,1,1,4,2,2,5,2
1063,35,0,5,2,1,3,1,2,3,3
1065,55,0,5,2,1,8,1,2,2,2
1067,32,0,2,2,1,3,1,2,2,2
1069,35,0,5,2,1,2,2,2,5,2
1071,30,0,0,1,1,2,2,2,5,3
1073,27,0,7,2,6,0,1,1,2,2
1074,50,0,0,2,5,6,2,2,3,3
1077,59,9,9,2,1,6,2,2,5,2
1081,30,0,0,3,2,3,2,2,1,2
1085,34,0,4,1,4,2,2,2,5,2
1087,44,0,4,2,2,7,1,1,1,3
1088,28,0,8,1,1,3,2,2,5,4
1089,43,0,3,2,1,3,1,1,3,2
1092,55,0,5,2,5,3,2,1,3,2
1097,34,0,4,2,6,0,1,1,3,2
1099,46,0,6,2,1,1,1,1,3,3
1100,35,0,5,2,1,3,2,2,5,3
1101,25,0,5,2,2,0,2,2,5,3
1102,36,0,6,2,1,4,2,2,1,2
1103,44,0,4,1,1,6,1,2,1,3
1104,46,0,6,2,1,5,2,2,5,3
1105,25,0,5,1,6,0,1,1,1,2
1107,39,9,9,2,1,4,1,2,1,3
1110,59,9,9,1,1,2,1,2,3,3
1111,32,0,2,1,1,2,1,1,1,2
1114,46,0,6,2,1,4,2,2,1,4
1115,48,0,8,2,1,5,1,2,3,3
1116,58,0,8,1,5,8,2,2,4,2
1117,34,0,4,2,1,4,2,2,3,2
1120,53,0,3,1,5,8,2,2,5,2
1121,28,0,8,1,2,0,2,2,1,4
1122,28,0,8,2,1,1,1,2,1,3
1123,44,0,4,1,2,1,2,2,5,3
1124,30,0,0,2,6,0,1,1,1,4
1125,42,0,2,1,6,0,1,1,1,3
1130,38,0,8,2,1,5,1,2,1,3
1131,25,0,5,1,1,0,2,2,1,3
1132,52,0,2,2,6,0,1,1,1,3
1133,41,0,1,1,6,0,1,1,1,3
1134,46,0,6,1,1,0,1,2,1,3
1136,46,0,6,2,1,2,1,2,1,4
1140,58,0,8,1,1,6,1,2,4,4
1141,30,0,0,2,6,0,1,1,1,2
1144,26,0,6,2,6,0,2,1,1,4
1145,25,0,5,2,6,0,1,2,2,3
1146,26,0,6,2,6,0,1,1,1,3
1147,36,0,6,2,6,0,1,1,2,3
1148,35,0,5,1,6,0,1,2,2,4
1149,30,0,0,1,6,0,1,2,2,3
1150,46,0,6,1,6,0,1,1,2,3
1151,39,9,9,1,6,0,2,2,2,3
1152,41,0,1,1,3,1,2,1,1,4
1153,54,0,4,2,1,3,2,1,2,2
